Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,MAXVIL,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,BAJAJHCARE,TopGainer10data.csv,0-300000050-7550-75,5433,109,94,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,LICNFNHGP,TopGainer10data.csv,0-30000000-2575-100,5433,25,22,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,UNITEDPOLY,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,5PAISA,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,DCMNVL,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,MCL,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,PANACHE,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,GEEKAYWIRE,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,PRAXIS,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,DALBHARAT,TopGainer10data.csv,0-300000025-5075-100,5433,224,195,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,SERVOTECH,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,LEXUS,TopGainer10data.csv,0-300000025-5025-50,5433,705,621,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,VAISHALI,TopGainer10data.csv,0-300000025-5075-100,5433,224,195,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,HEMIPROP,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,HOMEFIRST,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,ADL,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,NURECA,TopGainer10data.csv,0-300000050-750-25,5433,6,5,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,HPAL,TopGainer10data.csv,0-300000025-5025-50,5433,705,621,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,RATEGAIN,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,DYNAMIC,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,DSPQ50ETF,TopGainer10data.csv,0-30000000-2550-75,5433,1402,1205,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,ICICISILVE,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
Dec 02 2022 05:30AM,Dec 02 2022 05:30AM,AUTOBEES,TopGainer10data.csv,0-300000025-5050-75,5433,1425,1251,PROGRESS
